0,110,110,101,101,101,101,111,111,101,101,101,101,110,110,0
110,110,101,101,101,101,101,111,111,101,101,101,101,101,110,110
110,101,101,101,101,101,111,111,111,111,101,101,101,101,101,110
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
101,101,101,1,1,1,1,1,1,1,1,1,1,101,101,101
101,101,101,1,1,1,1,1,1,1,1,1,1,101,101,101
101,101,101,1,1,1,1,1,1,1,1,1,1,101,101,101
101,101,101,1,1,1,1,1,1,1,1,1,1,101,101,101
101,101,101,101,101,1,1,1,1,1,1,101,101,101,101,101
101,101,101,101,101,111,111,111,111,111,111,101,101,101,101,101
101,101,101,101,101,111,101,101,100,101,111,101,101,101,101,101
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,100,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,101,100,100,101,101,111,101,101,101,0
0,101,101,101,111,101,100,100,100,100,101,111,101,101,101,0
0,101,101,101,101,111,101,101,101,101,111,101,101,101,101,0
0,101,101,101,101,111,111,111,111,111,111,101,101,101,101,0
0,101,101,101,101,101,101,101,101,101,101,101,101,101,101,0
0,101,101,101,101,1,1,1,1,1,1,101,101,101,101,0
101,101,101,101,1,1,1,1,1,1,1,1,101,101,101,101
101,101,101,101,1,1,1,1,1,1,1,1,101,101,101,101
101,101,101,101,1,1,1,1,1,1,1,1,101,101,101,101
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
101,101,101,101,101,101,101,111,111,101,101,101,101,101,101,101
101,101,101,101,101,101,101,111,111,101,101,101,101,101,101,101
110,101,101,101,101,101,111,111,111,111,101,101,101,101,101,110
110,110,101,101,101,101,101,101,101,101,101,101,101,101,110,110
