0,110,110,110,10,10,11,10,10,11,10,10,110,110,110,0
110,110,110,11,10,10,11,10,10,11,10,10,11,110,110,110
110,110,11,11,10,10,11,10,10,11,10,10,11,11,110,110
10,10,11,11,10,10,11,10,10,11,10,10,11,11,10,10
10,10,11,1,1,1,1,1,1,1,1,1,1,11,10,10
10,10,11,1,1,1,1,1,1,1,1,1,1,11,10,10
10,10,11,1,1,1,1,1,1,1,1,1,1,11,10,10
10,10,11,11,1,1,1,1,1,1,1,1,11,11,10,10
10,10,11,11,10,1,1,1,1,1,1,10,11,11,10,10
10,10,11,11,10,111,111,111,111,111,111,10,11,11,10,10
10,10,11,11,10,111,11,11,11,11,111,10,11,11,10,10
0,10,11,11,111,11,11,11,11,11,11,111,11,11,10,0
0,10,11,11,111,11,10,10,10,10,11,111,11,11,10,0
0,10,11,11,111,11,10,11,11,11,11,111,11,11,10,0
0,10,11,11,111,11,10,11,11,11,11,111,11,11,10,0
0,10,11,11,111,11,11,10,10,11,11,111,11,11,10,0
0,10,11,11,111,11,11,11,11,10,11,111,11,11,10,0
0,10,11,11,111,11,10,11,11,10,11,111,11,11,10,0
0,10,11,11,111,11,10,11,11,10,11,111,11,11,10,0
0,10,11,11,111,11,11,10,10,11,11,111,11,11,10,0
0,10,11,11,10,111,11,11,11,11,111,10,11,11,10,0
0,10,11,11,10,111,111,111,111,111,111,10,11,11,10,0
0,10,11,11,10,10,11,10,10,11,10,10,11,11,10,0
0,10,11,11,10,1,1,1,1,1,1,10,11,11,10,0
10,10,11,1,1,1,1,1,1,1,1,1,1,11,10,10
10,10,11,1,1,1,1,1,1,1,1,1,1,11,10,10
10,10,11,1,1,1,1,1,1,1,1,1,1,11,10,10
10,10,11,11,10,10,11,10,10,11,10,10,11,11,10,10
10,10,11,11,10,10,11,10,10,11,10,10,11,11,10,10
10,10,11,11,10,10,11,10,10,11,10,10,11,11,10,10
110,10,11,11,10,10,11,10,10,11,10,10,11,11,10,110
110,110,11,11,10,10,11,10,10,11,10,10,11,11,110,110
